benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
adidas-retail-eda-data-visualization,1774832629-67338031,88,0,manager_decision,544,39,583
adidas-retail-eda-data-visualization,1774832629-67338031,88,0,new_code_call,638,529,1167
adidas-retail-eda-data-visualization,1774832629-67338031,89,0,manager_decision,544,31,575
adidas-retail-eda-data-visualization,1774832629-67338031,90,0,manager_decision,483,46,529
adidas-retail-eda-data-visualization,1774832629-67338031,90,0,new_code_call,577,368,945
adidas-retail-eda-data-visualization,1774832629-67338031,91,0,manager_decision,481,41,522
adidas-retail-eda-data-visualization,1774832629-67338031,91,0,new_code_call,575,394,969
adidas-retail-eda-data-visualization,1774832629-67338031,92,0,manager_decision,484,32,516
adidas-retail-eda-data-visualization,1774832629-67338031,92,0,new_code_call,578,549,1127
adidas-retail-eda-data-visualization,1774832629-67338031,93,0,manager_decision,539,49,588
adidas-retail-eda-data-visualization,1774832629-67338031,93,0,new_code_call,633,553,1186
adidas-retail-eda-data-visualization,1774832629-67338031,93,1,manager_decision,687,51,738
adidas-retail-eda-data-visualization,1774832629-67338031,93,1,optimizer_call,621,725,1346
adidas-retail-eda-data-visualization,1774832629-67338031,94,0,manager_decision,538,45,583
adidas-retail-eda-data-visualization,1774832629-67338031,94,0,new_code_call,632,641,1273
adidas-retail-eda-data-visualization,1774832629-67338031,94,1,manager_decision,704,31,735
adidas-retail-eda-data-visualization,1774832629-67338031,94,1,new_code_call,632,667,1299
adidas-retail-eda-data-visualization,1774832629-67338031,94,2,manager_decision,697,45,742
adidas-retail-eda-data-visualization,1774832629-67338031,94,2,new_code_call,632,724,1356
adidas-retail-eda-data-visualization,1774832629-67338031,94,3,manager_decision,696,42,738
adidas-retail-eda-data-visualization,1774832629-67338031,94,3,optimizer_call,631,329,960
adidas-retail-eda-data-visualization,1774832629-67338031,95,0,manager_decision,446,28,474
