benchmark_name,run_id,cell_index,try_number,category,elapsed_seconds
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,1,agent_call,11.081768
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,1,rewrite_execution,10.560158
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,1,cudf_profiling,5.528260
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,1,total,37.220368
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,2,agent_call,3.940069
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,,original_execution,11.841007
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,0,agent_call,16.176485
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,0,rewrite_execution,9.904147
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,0,cudf_profiling,5.599905
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,0,total,41.766325
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,1,agent_call,14.079545
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,1,rewrite_execution,10.094090
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,1,cudf_profiling,5.519184
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,1,total,39.773739
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,2,agent_call,8.403488
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,2,total,18.874007
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,3,agent_call,11.439067
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,3,rewrite_execution,10.237568
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,3,cudf_profiling,5.857006
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,3,total,37.963744
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,4,agent_call,19.480889
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,4,total,30.091391
